[08May2025 04:33:07.149] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[08May2025 04:33:07.152] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Ubuntu; OS Linux arch amd64 version 6.8.0-1026-azure
[08May2025 04:33:07.806] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[08May2025 04:33:07.852] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/servidor/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[08May2025 04:33:08.210] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/servidor/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[08May2025 04:33:08.211] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/servidor/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[08May2025 04:33:08.212] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/servidor/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[08May2025 04:33:08.213] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/servidor/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[08May2025 04:33:08.506] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[08May2025 04:33:08.508] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 18 dependencies adding them to mods collection
[08May2025 04:33:11.011] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[08May2025 04:33:11.177] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[08May2025 04:33:11.385] [main/WARN] [mixin/]: Reference map 'itemselector.refmap.json' for l2itemselector.mixins.json could not be read. If this is a development environment you can ignore this message
[08May2025 04:33:11.401] [main/WARN] [mixin/]: Reference map 'cristellib-forge-refmap.json' for cristellib.mixins.json could not be read. If this is a development environment you can ignore this message
[08May2025 04:33:12.391] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER
[08May2025 04:33:12.392] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/gui/screens/Screen (java.lang.RuntimeException: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER)
[08May2025 04:33:12.392] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.gui.screens.Screen was not found relics.mixins.json:ScreenMixin
[08May2025 04:33:12.550] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/player/AbstractClientPlayer for invalid dist DEDICATED_SERVER
[08May2025 04:33:12.550] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/player/AbstractClientPlayer (java.lang.RuntimeException: Attempted to load class net/minecraft/client/player/AbstractClientPlayer for invalid dist DEDICATED_SERVER)
[08May2025 04:33:12.550] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.player.AbstractClientPlayer was not found mixins.create_sa.json:AbstractClientPlayerMixin
[08May2025 04:33:12.966] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.4.1).
[08May2025 04:33:19.057] [main/WARN] [mixin/]: @Inject(@At("INVOKE_ASSIGN")) Shift.BY=2 on refurbished_furniture.common.mixins.json:LevelChunkMixin::handler$zgl000$refurbishedFurniture$AfterRemoveBlockEntity exceeds the maximum allowed value: 0. Increase the value of maxShiftBy to suppress this warning.
[08May2025 04:33:20.995] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id architectury:sync_ids
[08May2025 04:33:21.002] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/42a7ad70b1cc371599a0eff744096b8a
[08May2025 04:33:21.004] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/74a5e841822a3a87854ae896a33430d6
[08May2025 04:33:21.010] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/eb3d1e2748533430848cadf0f37c7e9c
[08May2025 04:33:21.011] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/91c8520f19f93b3e8b6a727568e194ab
[08May2025 04:33:21.100] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/8c2784d778293fd482ed84b8aa5fedb9
[08May2025 04:33:21.101] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/ea038224ea783d40b2863f52239e2604
[08May2025 04:33:21.113] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/97ad64b7ecaf33209991c4f031501a58
[08May2025 04:33:21.174] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.15...
[08May2025 04:33:21.764] [modloading-worker-0/INFO] [betterfortresses/]: Creating directory for additional Better Nether Fortresses configuration at /workspaces/servidor/servidor_minecraft/config/betterfortresses/forge-1_20
[08May2025 04:33:21.829] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[08May2025 04:33:21.831] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v47.3.7 Initialized
[08May2025 04:33:22.301] [modloading-worker-0/INFO] [com.simibubi.create.Create/]: Create 6.0.4 initializing! Commit hash: 254bb816aee1c056c74b2ad4beb88222a499da78
[08May2025 04:33:22.343] [modloading-worker-0/INFO] [betterstrongholds/]: Creating directory for additional Better Strongholds configuration at /workspaces/servidor/servidor_minecraft/config/betterstrongholds/forge-1_20
[08May2025 04:33:23.396] [modloading-worker-0/INFO] [be.florens.expandability.ExpandAbility/]: ExpandAbility here, who dis?
[08May2025 04:33:27.472] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.transportLeashed was corrected from null to its default, true. 
[08May2025 04:33:27.472] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.transportLeashedDimensional was corrected from null to its default, true. 
[08May2025 04:33:27.473] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.leashedDenyList was corrected from null to its default, [minecraft:wither]. 
[08May2025 04:33:27.473] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.dimensionalWarp was corrected from null to its default, ALLOW. 
[08May2025 04:33:27.473] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.dimensionalWarpAllowList was corrected from null to its default, []. 
[08May2025 04:33:27.473] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.dimensionalWarpDenyList was corrected from null to its default, []. 
[08May2025 04:33:27.474] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.allowWaystoneToWaystoneTeleport was corrected from null to its default, true. 
[08May2025 04:33:27.474] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.globalWaystoneSetupRequiresCreativeMode was corrected from null to its default, true. 
[08May2025 04:33:27.474] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cooldowns was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cooldowns.globalWaystoneCooldownMultiplier was corrected from null to its default, 1.0. 
[08May2025 04:33:27.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cooldowns.warpStoneCooldown was corrected from null to its default, 30. 
[08May2025 04:33:27.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cooldowns.warpStoneUseTime was corrected from null to its default, 32. 
[08May2025 04:33:27.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cooldowns.warpPlateUseTime was corrected from null to its default, 20. 
[08May2025 04:33:27.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cooldowns.scrollUseTime was corrected from null to its default, 32. 
[08May2025 04:33:27.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cooldowns.inventoryButtonCooldown was corrected from null to its default, 300. 
[08May2025 04:33:27.476] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key inventoryButton was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.476] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key inventoryButton.inventoryButton was corrected from null to its default, . 
[08May2025 04:33:27.476] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key inventoryButton.warpButtonX was corrected from null to its default, 58. 
[08May2025 04:33:27.477] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key inventoryButton.warpButtonY was corrected from null to its default, 60. 
[08May2025 04:33:27.477] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key inventoryButton.creativeWarpButtonX was corrected from null to its default, 88. 
[08May2025 04:33:27.477] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key inventoryButton.creativeWarpButtonY was corrected from null to its default, 33. 
[08May2025 04:33:27.478] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.478] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen.worldGenStyle was corrected from null to its default, BIOME. 
[08May2025 04:33:27.478] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen.frequency was corrected from null to its default, 25. 
[08May2025 04:33:27.478] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen.dimensionAllowList was corrected from null to its default, [minecraft:overworld, minecraft:the_nether, minecraft:the_end]. 
[08May2025 04:33:27.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen.dimensionDenyList was corrected from null to its default, []. 
[08May2025 04:33:27.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen.nameGenerationMode was corrected from null to its default, PRESET_FIRST. 
[08May2025 04:33:27.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen.customWaystoneNames was corrected from null to its default, []. 
[08May2025 04:33:27.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen.spawnInVillages was corrected from null to its default, true. 
[08May2025 04:33:27.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldGen.forceSpawnInVillages was corrected from null to its default, false. 
[08May2025 04:33:27.480] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key client was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.480] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key client.disableTextGlow was corrected from null to its default, false. 
[08May2025 04:33:27.481] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key compatibility was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.481] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key compatibility.displayWaystonesOnJourneyMap was corrected from null to its default, true. 
[08May2025 04:33:27.481] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key compatibility.preferJourneyMapIntegration was corrected from null to its default, true. 
[08May2025 04:33:27.592] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/servidor/servidor_minecraft/config/balm-common.toml is not correct. Correcting
[08May2025 04:33:27.593] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleBoolean was corrected from null to its default, true. 
[08May2025 04:33:27.593] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleInt was corrected from null to its default, 42. 
[08May2025 04:33:27.594] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleString was corrected from null to its default, Hello World. 
[08May2025 04:33:27.594] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleMultilineString was corrected from null to its default, Hello World. 
[08May2025 04:33:27.595] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleEnum was corrected from null to its default, Hello. 
[08May2025 04:33:27.596] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleStringList was corrected from null to its default, [Hello, World]. 
[08May2025 04:33:27.596] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleIntList was corrected from null to its default, [12, 24]. 
[08May2025 04:33:27.596] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleEnumList was corrected from null to its default, [Hello, World]. 
[08May2025 04:33:27.597] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleCategory was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.597] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleCategory.innerField was corrected from null to its default, I am inside. 
[08May2025 04:33:27.597] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exampleCategory.exampleFloat was corrected from null to its default, 42.84000015258789. 
[08May2025 04:33:27.663] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/servidor/servidor_minecraft/config/betterfortresses-forge-1_20.toml is not correct. Correcting
[08May2025 04:33:27.664] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Nether Fortresses was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.664] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Nether Fortresses.General was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.665] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Nether Fortresses.General.Disable Vanilla Nether Fortresses was corrected from null to its default, true. 
[08May2025 04:33:27.667] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/servidor/servidor_minecraft/config/paraglider-player-states.toml is not correct. Correcting
[08May2025 04:33:27.668] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.669] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.ascending was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.669] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.ascending.staminaDelta was corrected from null to its default, -3. 
[08May2025 04:33:27.670] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.ascending.recoveryDelay was corrected from null to its default, 10. 
[08May2025 04:33:27.670] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.breathing_underwater was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.670] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.breathing_underwater.staminaDelta was corrected from null to its default, 20. 
[08May2025 04:33:27.671] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.breathing_underwater.recoveryDelay was corrected from null to its default, 0. 
[08May2025 04:33:27.671] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.flying was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.671] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.flying.staminaDelta was corrected from null to its default, 20. 
[08May2025 04:33:27.672] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.flying.recoveryDelay was corrected from null to its default, 0. 
[08May2025 04:33:27.672] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.idle was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.672] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.idle.staminaDelta was corrected from null to its default, 20. 
[08May2025 04:33:27.672] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.idle.recoveryDelay was corrected from null to its default, 0. 
[08May2025 04:33:27.672] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.midair was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.673] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.midair.staminaDelta was corrected from null to its default, 0. 
[08May2025 04:33:27.673] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.midair.recoveryDelay was corrected from null to its default, 0. 
[08May2025 04:33:27.673] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.on_vehicle was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.673] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.on_vehicle.staminaDelta was corrected from null to its default, 20. 
[08May2025 04:33:27.674] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.on_vehicle.recoveryDelay was corrected from null to its default, 0. 
[08May2025 04:33:27.675] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.panic_paragliding was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.675] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.panic_paragliding.staminaDelta was corrected from null to its default, -3. 
[08May2025 04:33:27.675] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.panic_paragliding.recoveryDelay was corrected from null to its default, 10. 
[08May2025 04:33:27.675] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.paragliding was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.677] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.paragliding.staminaDelta was corrected from null to its default, -3. 
[08May2025 04:33:27.677] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.paragliding.recoveryDelay was corrected from null to its default, 10. 
[08May2025 04:33:27.677] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.running was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.677] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.running.staminaDelta was corrected from null to its default, -10. 
[08May2025 04:33:27.677] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.running.recoveryDelay was corrected from null to its default, 10. 
[08May2025 04:33:27.677] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.swimming was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.680] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.swimming.staminaDelta was corrected from null to its default, -6. 
[08May2025 04:33:27.680] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.swimming.recoveryDelay was corrected from null to its default, 10. 
[08May2025 04:33:27.681] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.underwater was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.681] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.underwater.staminaDelta was corrected from null to its default, 3. 
[08May2025 04:33:27.681] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key paraglider.underwater.recoveryDelay was corrected from null to its default, 0. 
[08May2025 04:33:27.685] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/servidor/servidor_minecraft/config/paraglider-common.toml is not correct. Correcting
[08May2025 04:33:27.685] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key features was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.685] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key features.spiritOrbGens was corrected from null to its default, true. 
[08May2025 04:33:27.685] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key features.heartContainers was corrected from null to its default, true. 
[08May2025 04:33:27.686] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key features.staminaVessels was corrected from null to its default, true. 
[08May2025 04:33:27.686] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key features.structures was corrected from null to its default, true. 
[08May2025 04:33:27.687] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key debug was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.687] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key debug.debugPlayerMovement was corrected from null to its default, false. 
[08May2025 04:33:27.687] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key debug.traceMovementPacket was corrected from null to its default, false. 
[08May2025 04:33:27.689] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key debug.traceVesselPacket was corrected from null to its default, false. 
[08May2025 04:33:27.689] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key debug.traceBargainPacket was corrected from null to its default, false. 
[08May2025 04:33:27.689] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key debug.traceWindPacket was corrected from null to its default, false. 
[08May2025 04:33:27.699] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/servidor/servidor_minecraft/config/betterstrongholds-forge-1_20.toml is not correct. Correcting
[08May2025 04:33:27.700] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Strongholds was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.701] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Strongholds.General was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.701] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Strongholds.General.Cobweb Spawn Rate (NORMAL) was corrected from null to its default, 0.1. 
[08May2025 04:33:27.703] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Strongholds.General.Cobweb Spawn Rate (SPAWNER) was corrected from null to its default, 0.3. 
[08May2025 04:33:27.703] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Strongholds.General.Torch Spawn Rate was corrected from null to its default, 0.1. 
[08May2025 04:33:27.703] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Strongholds.General.Lantern Spawn Rate was corrected from null to its default, 0.2. 
[08May2025 04:33:27.704] [main/WARN] [yungsapi/]: WARNING: block Block{minecraft:iron_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[08May2025 04:33:27.711] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/servidor/servidor_minecraft/config/betterendisland-forge-1_20.toml is not correct. Correcting
[08May2025 04:33:27.711] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better End Island was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.711] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better End Island.Resummoned Dragon Drops Egg was corrected from null to its default, false. 
[08May2025 04:33:27.712] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better End Island.Spawn Vanilla Obsidian Platform was corrected from null to its default, false. 
[08May2025 04:33:27.720] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/servidor/servidor_minecraft/config/bettermineshafts-forge-1_20.toml is not correct. Correcting
[08May2025 04:33:27.721] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Mineshafts was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.721] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Mineshafts.Disable Vanilla Mineshafts was corrected from null to its default, true. 
[08May2025 04:33:27.722] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Mineshafts.Minimum y-coordinate was corrected from null to its default, -55. 
[08May2025 04:33:27.722] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Mineshafts.Maximum y-coordinate was corrected from null to its default, 30. 
[08May2025 04:33:27.722] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Mineshafts.Ore Deposits was corrected from null to its default, SimpleCommentedConfig:{}. 
[08May2025 04:33:27.722] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Better Mineshafts.Ore Deposits.Enable Ore Deposits was corrected from null to its default, true. 
